x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18
-0.948950594851437 -0.742475787529515 0.500294986482736 0.719390122312406 -0.189286976049189 0.534043526295443 -0.880047682913331 0.759780939278943 0.365617958369613 0.663517822108826 -0.32785299641908 -0.432362031403593 0.347472181721435 0.638925782843079 0.684617078075341 -0.173009432856666 0.331228894031633 0.201300518354272
0.0880770104501345 0.686552249872022 0.455495337930818 -0.419235141454006 -0.537049867347685 0.360004362529402 0.75930424209904 0.78785153336215 -0.537835204947171 -0.605420993287892 0.436423029843588 -0.648582890744502 -0.145151730140076 -0.434326617877491 -0.581860719037941 -0.982738496106791 0.308567854774883 -0.137030585003085
-0.681534486311979 -0.0631270000660636 -0.755106751499956 0.982967042781206 -0.987325738735316 0.172904836941614 0.986565420855897 -0.832893313912468 0.026153950939964 0.997719005968732 -0.121053254319381 -0.591338911202038 -0.988560935040134 -0.80704555926133 0.777023839127893 0.754773281830001 0.549232178399107 0.516028669646476
-0.281944573190218 0.248021472969817 -0.723364936456395 0.0289570154761896 -0.244134739672558 0.655800289289845 -0.991147871772215 0.336408139113854 -0.898060695651349 -0.418566305920508 -0.177707705397883 0.226299216332328 -0.481969192966612 -0.595135959619268 0.713947092124985 -0.193749303572242 0.75495020308687 -0.375620745276748
-0.935526578186287 0.831026068432774 -0.361777396540468 -0.233556838172307 -0.0702331961113184 -0.357196792687626 -0.623360094646794 0.487404775155527 -0.108574760601106 -0.0465863545801646 -0.519500126814496 0.658898351547153 -0.724414945884685 0.592816954646777 0.531487735380652 -0.0514780125182329 0.485857459960712 0.000417054191283572
-0.737826263077505 -0.243812678026734 -0.176699926945019 -0.0764026372903026 0.418247114252817 0.604978820943248 0.334284850014762 -0.529476583425163 0.513563124713514 0.966682296114223 0.311759790736509 0.478663856053803 0.714754297251477 0.739129296027693 0.16503478190396 -0.592188180318464 0.844565307092723 -0.279427716980766
-0.223863646364512 0.263867550820319 0.903990482605683 -0.990105535745388 0.925371275531878 -0.997226951827373 0.0387875622519964 -0.852557403997441 0.161283482711038 0.439076572604374 -0.313578924960845 -0.89287266254244 0.222037248451961 -0.921515466369068 0.490457785757284 0.00144855255312804 -0.792426471894012 0.674798649849706
0.00584486313836852 0.445989438567518 0.627952842408558 -0.759281723189375 0.761133371896188 -0.79851417360504 -0.811523446088993 -0.123027398754817 0.503770260808394 0.724647085272138 0.872948307501825 0.0991172219625311 -0.113716061301917 -0.870429817046582 -0.293097477684367 0.41597399391415 0.466155710325757 -0.625202068652337
-0.955714051511734 -0.185046469802813 0.891692310869047 0.264477863322245 0.777665356702119 0.0260335762170143 0.344196258573922 -0.957144136373342 -0.585820016018632 0.272336147763352 -0.530095878319246 -0.6564262590146 0.920472565873836 0.563913134777815 0.260788208785234 0.0828526002841277 0.49695762215027 -0.642432691281687
0.119165551355367 -0.571882239396089 0.269680464214309 0.125324099715411 0.483908815912954 -0.926738118160154 0.0766680057328712 0.668658630127061 0.828512650596288 -0.889615356673797 -0.634397919368801 0.160547454478995 0.834452018417004 -0.563456377980765 0.237253497998851 -0.696249267638842 0.732092206222652 -0.739223571749559
-0.938968547519891 -0.00826946362581416 0.943639118083908 -0.827796999374922 -0.546918472428806 -0.936759397788103 0.27440816378596 -0.570906350373084 -0.191770069228045 0.669655421497688 0.794231706297206 0.259243764641772 -0.684829917494078 0.977298501529343 0.731950210872649 -0.925362078062414 0.00657853822974075 0.759863687843447
-0.815734806653733 -0.706270536448703 -0.72179205489319 0.837449033682674 -0.597455200409103 -0.0139267029016952 0.213833725697801 0.0308084076019521 -0.161904053997585 -0.681114060718877 -0.268697845481931 -0.287128146232571 0.814553365359833 0.508730834737265 -0.346397163077878 0.270069575962973 -0.571742677389929 -0.639473121300754
-0.701744900964614 0.0848079521375864 -0.434373810496052 0.99825618940108 -0.604990659666558 0.52184379363342 0.541845821066397 -0.460079999240633 0.59163215907614 -0.258902836253401 -0.0779162832432323 -0.000322775844769141 -0.806305190205652 0.811501177460628 0.788924142115931 0.345255912714638 0.357104578218811 -0.178650751115056
-0.533487783811159 0.627176383104072 -0.306386368099548 -0.806778769634871 0.73145345607074 0.79184723904628 0.463670676211801 0.23460304756028 0.0987450157526311 -0.953804184533526 -0.174460466924098 -0.36086811905688 0.404609828580999 -0.23420427333085 -0.362609751089864 -0.931052377447615 -0.0284621019326409 0.405220627899721
-0.0682475085462081 0.959721763632001 0.982168526888385 -0.0059394315772483 0.329566949318913 0.843696261872796 -0.561921478390771 0.980119354428154 -0.912157108167756 -0.596782672360746 -0.953761236839669 -0.645505242369189 -0.744057624136719 -0.333172203806074 0.565695659114281 0.0132999324952512 -0.104523677221473 0.450147081685071
-0.980803406857756 -0.482652760856888 0.327194260008918 -0.631583992308652 0.833751838828256 -0.529625975933676 0.340241613892011 -0.663925202694696 0.00973734672375337 0.325523723829796 -0.374271417563497 0.324258561405586 0.238145459983756 -0.939157346480836 0.86831040484973 0.601252433578225 0.529596061976497 0.399293757203397
0.159406408299563 0.654138419671346 0.8334414933618 0.546627749045276 -0.829691510937927 0.839667476620654 -0.834301751325968 -0.125729409434134 0.139975827081491 -0.242281578651422 -0.207880282898873 -0.234789049819422 0.365709427228042 -0.647247295575734 -0.0046895374285264 0.699186567051802 -0.509202342373448 -0.22233555594886
0.721455873565541 -0.524561173809796 0.193628512195622 -0.796937870636531 0.965693002196624 -0.475095314561752 0.82028914364818 -0.570258668281345 0.671288104373056 0.832825358510923 -0.275191451605383 -0.262409102874291 -0.0817308433312509 0.693716604605498 0.225698049960322 -0.821267243108531 -0.572637438103815 0.323744886568877
0.605572368417116 0.18435914122797 0.0638231092264565 0.534298527522478 0.0185163629008458 -0.222706790519878 0.965192924422057 -0.33303660279709 -0.466714955833741 -0.0220297484142551 -0.769299873460162 0.817920971910547 -0.890481992538165 0.540957545535121 -0.951787525945369 0.786609716652634 0.6954421222554 0.509853455701248
0.902983183816153 0.936433697474293 0.338386690745182 0.996167407178889 -0.0306838646018878 -0.873288914985023 -0.868988802978096 -0.99994607109266 -0.604327866569834 -0.251722897900036 0.924973495491625 0.0478794923883914 0.755857840354244 0.670791046348038 0.116810608828156 0.851764516219911 0.237312611847495 -0.319438251316832
-0.160109921010444 0.816607836635473 -0.463642265626824 -0.701921728366546 0.462475391529086 0.851460461514976 -0.395144529465534 0.135749550062594 0.777357972179824 -0.803387912701712 0.156340769497264 0.614341602137105 -0.37417620134514 0.169030239307322 0.414927214632302 -0.749513361435642 0.207704497392082 -0.907222654583036
-0.0884034240526509 0.532286437048913 0.960734377248446 -0.596844980648538 -0.268888418356914 0.296126695954784 0.86978033854846 -0.0559918833992237 -0.144758833544717 0.82196492031928 -0.472702355928357 0.0985764034038099 0.637743527457351 0.632943680745084 0.587686090985468 0.109325725263528 -0.453681789216482 0.854161576513434
0.182482971705678 0.883308340675301 -0.789146561628958 0.587385611488199 -0.94300187805577 0.0886284976757856 -0.156157708181482 0.974977409179167 0.826521858756508 0.0218223249216356 0.931659159140739 0.347819335386933 0.30043140498572 -0.548823191438957 0.959261878365651 -0.795540895023797 -0.54428899088163 0.417862843293955
