x1 x2 x3 x4 x5 x6 x7
-0.868934806869365 -0.202269759802813 0.804697461536021 0.55247556823838 0.47898923709656 -0.085099393138662 -0.597885715261301
-0.180060176547351 -0.412974607750241 0.898498935173931 0.0872530019728999 -0.647815162888063 -0.00402568430706329 0.551346467267722
0.846303523533778 -0.122753030507094 -0.573473490814545 0.238565271186443 0.850823845198777 0.925714978426695 -0.930034990826223
-0.833057682106404 -0.603443820002888 -0.871006767034996 -0.756467970337253 -0.607360528985571 0.000816021367375352 0.698219152140498
-0.326879560775789 -0.0195477116154507 -0.106043683461113 0.694191247462295 -0.139674199605361 0.741145987724553 0.354537989498183
0.995819612493339 -0.840476986162498 -0.93176707363754 0.932446314803591 0.326218687036806 -0.818489457921325 0.0211993910814636
-0.88584200571657 -0.656708900411613 -0.34425499597398 -0.526292353137064 0.396922066805419 -0.877995613896887 0.727895114493357
-0.844132440658619 0.0412577135026055 -0.726334696431378 -0.634690843694511 -0.812518396994897 0.665614917687074 -0.341480143166347
-0.526429193215777 0.84681304692956 0.915433874909234 -0.88559183558682 0.813049517558621 -0.17273102201854 -0.217918685514679
-0.233629672902836 0.108457968236014 -0.633726405494713 0.332515066541798 0.0833087178096841 -0.418474075987802 -0.462529375771327
0.198962927735743 0.498081167606371 0.666501315302282 -0.334673962261129 0.984560614559533 -0.414174587105268 0.0346007030613587
-0.950819830376921 0.447078332085096 0.960900388540966 -0.302655045391792 -0.987181936648807 0.582266099368821 0.119667435469039
0.619714936073869 0.627497897333732 0.155117099942373 0.0236645474793789 0.674899191851063 -0.254688309937316 0.105353439155567
0.352100651886514 -0.66669439951989 -0.761779074814902 0.934204148964491 0.79796377370267 -0.278171928023055 0.666695529667528
-0.948396285367863 0.718779337299722 -0.594285095600145 0.430894305936526 0.940869751418941 -0.904819444724292 -0.045491255209116
0.427717011927827 -0.0835417020137954 0.0638065383011208 0.228656076754643 0.268225410958486 -0.738807987802595 -0.601472046271499
-0.890842161077806 -0.725298640926235 0.955524623004187 0.604092501634067 0.78099510364434 -0.222415642631905 -0.023105999895571
0.0912309648871554 -0.844697777113345 -0.0477047540746364 -0.312023483785867 0.974024912079663 -0.154378122471473 0.840079557187855
0.644760603994863 -0.872956280481469 0.0815673870037843 0.725540595698569 -0.378602229773533 0.605797270959842 -0.72230079589711
0.108381287747928 0.312613950537385 -0.0557567521347664 0.413399536562751 -0.60520654271889 0.678002710920825 0.242014598171559
0.182429629763189 -0.674045806614283 0.372899673562164 0.916266707356221 -0.720529060374081 0.0632262037548104 -0.746896158509023
0.498785401016607 -0.640040682279837 0.461276231308002 0.971074484828859 0.0340150504755521 -0.983015572379809 -0.374050275255992
0.290558105283417 -0.296335305967701 -0.687809553164324 0.606954423905616 -0.44195692172274 -0.267268152114869 0.453782734538628
0.678867159181807 -0.31690145853541 -0.22454714121297 -0.237985627662191 0.247624170851362 -0.751271003156102 0.37993469620057
0.99275567324699 -0.636912924656645 -0.635128017957987 0.749866658933128 0.0153705911175348 -0.886948231847824 0.500631263129347
0.188864234559171 0.153970195334737 -0.592214721089362 -0.484796382358098 0.143709051992545 -0.163068147182598 -0.710078429511881
0.709740744180578 0.397321703970499 -0.44330557567267 -0.177125457825272 0.136206935328831 0.0172612509184651 -0.155245512100269
0.337901313499148 0.565304062523147 -0.87760763987799 0.877446540225896 -0.592729928113986 0.761252648749256 -0.978951357881805
-0.377520799517432 -0.434908569468451 -0.657586662324279 -0.519075319281713 0.913611985197557 0.693780554120562 -0.724522787103363
-0.176648910638677 0.478031047039133 0.723804564707181 0.81634929762488 0.22534317304347 0.156245849270241 -0.332798049568997
-0.666496124094951 -0.717339078866145 -0.108836827106175 0.0859522275144367 -0.802023427091605 -0.924553440543823 -0.383839287425258
-0.589620522442939 0.0777325582224875 0.328820485490973 -0.622841670125324 0.405655209409805 0.49087010895401 0.643908245980939
0.246907037299658 0.248430631406206 -0.789817351473695 -0.140864124929732 -0.667802468096239 0.234541977529214 -0.943837551222449
0.133078231758638 -0.616835383335794 0.532476424510657 0.615049997165999 0.445213561658415 0.520327055541399 0.693957445687681
-0.636472614449449 -0.917529204108952 -0.62870410333188 -0.523890269482508 0.947206325924157 -0.438278481925372 0.886071887969571
0.436878883484086 -0.652380422142201 -0.233112089712771 0.165562800654942 0.355796989514825 0.942588027840081 0.140246254650743
0.614967024774024 0.21682657436767 -0.318414499495578 0.473980388747462 -0.423416542901125 0.359952617270672 0.197915324452666
