x1 x2
-0.816020068829413 0.916876987225376
0.14739980643522 -0.414221846088767
-0.76633168105362 -0.204531157079153
-0.0567061933851801 0.621685756535269
-0.841680717496667 0.354727412454784
-0.781449814982247 0.0222495890450665
-0.336868746101856 0.281346480445936
0.0720034062601627 -0.732398157555144
0.678396485731471 0.267333490877878
-0.930424531382509 -0.696095637057908
0.892765355154872 0.18505275536282
-0.927223291770089 0.0162634552004748
0.999615436837077 -0.90062750062393
-0.847413802981842 -0.0231601020935923
0.527470522108022 -0.648300357508939
0.55015492917737 0.256567728509195
0.65421962997783 -0.211556121603586
0.806094109866768 0.30212175429659
0.66506726039201 0.784196599182207
0.87283669275092 -0.607758527196012
-0.12814933857834 0.756019259035122
0.152966672400944 0.309514448997565
-0.532175814722665 0.59155493857339
-0.424051747861318 0.194324161607306
0.744623470139224 0.336879712791648
0.587302308866289 -0.988618802259211
-0.491601829563733 -0.0844007063722237
-0.198460520298686 -0.738681301977951
0.154280248914845 0.287336544054095
0.924304668269586 -0.706844242422376
0.637227260489948 -0.829698550708126
-0.684927642515395 0.00514294885564603
-0.420792841035873 0.395682713653892
0.963055276970379 -0.431508776132949
0.0525970525569281 0.869692295799497
-0.401103593517561 -0.562605207864661
-0.000105198177974719 0.799146170471329
0.802985722512938 0.740994516202249
0.710187339869328 -0.536082604132593
-0.915601643546019 -0.882934306629468
0.126270542159677 -0.559518587586004
-0.891631927726325 -0.816678886510897
-0.311792721385602 -0.879439501982648
-0.309991356683429 -0.0275490808282047
-0.858503453536891 -0.957943008089438
0.389490772808436 -0.670757898137439
0.646802123052534 -0.857314655386377
0.64846919017192 -0.488472190153319
0.124416687416844 0.482449565967079
-0.542690088958014 -0.935006601577159
-0.0208207631176338 -0.821134441632312
-0.436673285191879 -0.288751580643468
0.493003860108089 -0.845403855203185
0.197464073042385 -0.944312390663661
-0.608666370973457 0.467009402701166
-0.242576631108765 -0.196048712809105
0.659380078261252 0.937990912877954
0.437903464306612 -0.872476991645526
0.994291409497615 -0.575649539275095
0.949868528545369 0.688959584557451
-0.161261777892243 0.884650814621244
-0.395051810667384 -0.164137984951492
-0.572935377111658 0.00183304149983443
0.732653998183552 0.330608310199343
-0.101989344775677 -0.423034947239328
