x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
-0.929991885556374 0.125823867769482 0.104306857691934 0.615901527720181 0.111708371032996 -0.311567809849154 -0.800541714090639 0.970433756774649 -0.861472379339035 0.0507850229897751 0.821034020991423 -0.206743775457323 -0.955175616945355
0.506835542562274 0.816713055330508 -0.933596688220994 0.55325738496971 0.73246238039305 0.717920025550008 0.849845554972103 0.729545448809826 -0.218763204374028 0.615537477955759 0.860706673110656 0.574765263621946 0.469856814037865
-0.558847095079792 0.896982676341521 -0.502653285468785 -0.577889087172404 0.368742479535285 0.0538200105896864 -0.876672552718709 0.470767682060026 -0.931828567882677 0.366014401481057 0.235243061650724 -0.704626018956232 0.728138210557115
-0.00579823505652777 0.361743163482752 0.877129674868909 -0.321645724963791 -0.825049717974168 0.0941264613508246 -0.636025498647673 -0.263832945186072 -0.372977683666126 0.589102731137715 0.443948341407276 0.38842693154521 -0.75025982516567
-0.910375018641353 0.175579883348232 0.921529885042423 0.792625846456056 0.586609884645038 -0.941169603583761 0.947428296862994 -0.874783451341164 0.136187866443159 0.443893621587553 -0.964113358147442 0.762188922715409 -0.764543430556436
-0.637360664122165 0.486034922182309 0.304537220892783 0.296347564700454 -0.679203043711336 -0.1484397894873 0.0405900927957219 0.26679742802436 -0.123267665470126 0.978987295476075 -0.400905249988875 -0.272419425813445 -0.313909225275633
0.0749628886560767 0.427271725793656 -0.481331580411822 -0.677724906518482 -0.841940452043648 0.0740685806084926 0.933484145847615 0.211519246654263 -0.672400875048927 -0.537405929305734 0.694887302550308 0.272586191714419 0.0758040587082864
0.392607151901958 -0.616436421142963 -0.228721923432671 -0.501454180485139 -0.35882471975351 0.70388884469616 0.742641350935357 0.95309122120084 -0.601152272197561 -0.946200880405601 -0.187941429110853 0.314118666563971 -0.64256683879514
-0.938513059252873 -0.776789736342258 0.923403896197784 0.376128719637815 0.866115396439205 0.633953126288342 0.516006244205905 -0.502775961089736 0.221946091008408 -0.523328692764402 -0.867947714359571 0.675280047404007 0.36453610720901
0.549972393488547 -0.364804907022402 -0.857005556004408 0.190858087442959 -0.770051763843423 0.624078929079517 0.538131071231149 -0.42698264026692 -0.15537852206751 0.849355291887007 0.0944138348904939 -0.724253559026581 0.94856680454543
-0.915907954944548 -0.928643785399349 -0.729071347729769 0.011453151854758 -0.454239988894417 0.312888678597609 0.131598206830139 -0.0769283415765788 -0.606803108014954 -0.893591100962009 -0.405208264578205 -0.873437485743063 -0.531722395059545
-0.745332543161304 -0.809750142571731 0.0219692017703963 0.392241250216209 -0.717436318768081 -0.551237573952128 0.474521348773 -0.977887722746863 -0.590428393141259 0.979592497985129 -0.692171825356423 0.552157296193405 -0.0126603139938715
-0.587325461137897 0.292340772083172 0.483011753648484 -0.718784178728238 -0.424767716158396 -0.56780871483766 -0.0816703297804969 0.640845489508222 -0.20308420669377 -0.620337566218267 -0.0424095472406882 0.732176075919281 -0.384625562340773
-0.354420876693554 0.947749988057901 0.0598624619551433 -0.184528988504138 -0.923059298800878 0.155569195703317 0.61572982744475 0.35375809130223 0.452871663686103 -0.703856899329425 -0.308440847867169 -0.107839887111913 0.480805665982815
0.290707009998329 0.589095258713485 -0.591191808431266 -0.11745811019845 0.68399771941772 0.0722843563159068 0.798506187772593 -0.277075084314431 0.783816545388948 0.384624644055103 -0.759568649398593 -0.298380202426074 0.97182019637611
-0.973328379748497 -0.492685610212995 0.45039811095187 -0.763192422725977 -0.181876182972561 0.951187536289485 -0.512466599997133 0.67248420911662 -0.134343770726297 -0.249765541289503 0.583465468417137 -0.881399393819201 -0.317527009103662
0.604690777743593 0.606517719012828 0.284474843684584 -0.248771965227699 -0.746373229008347 -0.493997150420283 -0.580788619944002 0.598695193039468 0.0599382287287153 -0.358076328991447 -0.578153160237707 -0.964605001979687 0.958643824457406
0.162944912645393 0.782234924525703 -0.108750576185278 0.018678118028284 -0.411325767116908 0.987547452515349 0.10184788201649 0.166603760089761 0.918019523642277 -0.529178437744984 -0.53394196276159 0.338010246969688 0.194955327921332
0.262221676334022 -0.997244396430548 0.376913280873022 0.0645736479789663 -0.279466927121931 0.654489551238322 -0.910525266689678 0.625702364883887 -0.110979321009587 0.614873180526237 0.80205802134077 0.337679991542469 -0.485459294672518
0.636939314581955 -0.698475465331621 0.830018048558671 0.0563447324122088 -0.134261512731274 -0.508028321197042 0.314866618790055 0.30971606476322 0.848611974252675 0.135548593766916 0.27947251606052 -0.659840769290996 0.623118095988623
-0.127930883380155 0.185349076792526 0.6978140342189 0.358821018809417 -0.879973353517887 0.646975299016429 0.0277706467573389 0.567540723593333 0.331223182645089 0.498111692952494 0.0491813833454553 0.458413080120137 0.571888480014705
0.67346227674745 -0.648755412450633 0.700177946844353 -0.0240894914101452 0.2449322663484 -0.547760854826237 -0.470490974289759 0.757199344264809 -0.929857440811689 0.336276909591666 0.582862407902542 -0.14072994797007 -0.944541259387401
-0.272059678776691 0.0510101081935976 -0.685971107321361 -0.324590840787233 -0.881807801499963 -0.873850019433751 -0.227086197170071 0.0782454247627622 0.180615021242724 0.543520443865205 -0.394267041286489 0.903694107944611 -0.133636401914096
0.883715990020249 0.892316205529317 0.209338229371127 -0.012526443834739 -0.98251900897039 0.506476056050294 0.829604920072553 0.871305520279655 0.448899871303986 0.204017154750808 -0.00995006708070068 0.906068714358486 0.616649508724849
-0.971739350009459 0.209530527564124 0.786020431989768 0.773046822554897 -0.853076220131837 0.178674080675074 0.183006944447003 -0.494799867489805 0.852849891053226 0.583525244164675 -0.297276584338934 -0.0576787615178798 -0.393507191319054
-0.230961221600524 0.60142301222596 0.773582427511887 0.452865091087117 0.688608766349677 0.725379428836481 -0.712941288855643 -0.95294401917535 -0.806907112351977 0.223473972908329 0.573301885117992 0.443987431443261 0.708686062950068
0.855810698940634 -0.224460096002127 0.435575197916836 0.867765539003214 -0.2990205548718 -0.12824576993455 -0.771580454357721 -0.542252605093034 -0.0805375626650997 -0.0176271471377606 0.114962693392478 0.666984051517032 0.411924138451711
-0.941088505174356 -0.718042907061306 0.524978943051806 -0.750728123681799 -0.7753195803308 -0.648644650389011 0.0393161623534533 0.553402677368946 -0.809202750677852 -0.462304079654591 0.390412750736667 -0.774242431978838 -0.572183827813894
0.953709090721543 -0.627012956511731 0.276095705196405 -0.711602505076175 0.766056432610629 0.857985581537852 -0.805754096271255 0.841138634627792 0.749778520385556 0.166965102361014 -0.834506995611323 -0.230834488229146 0.888609892062735
0.256597263030887 0.991570806681143 0.352836350993468 0.85431306456753 -0.11050863382908 -0.224899136337201 0.898814264680975 0.31127953174327 0.997098951809502 -0.616012193981845 0.126989865120178 -0.918388365702166 -0.865262106906157
