x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
-0.816399235676508 0.916741063182242 -0.971122173223644 -0.803821105758194 -0.873665640925523 -0.426004407698289 0.270039635161404 0.280816326906905 -0.302115248963237 0.801491311830003 0.255800912405364 0.69005839360645 0.304078207032755 0.788169127262663 -0.260275606118143 0.719229190887418 -0.853430096402764 0.73088157355506 -0.990605067124125
0.147628753814381 -0.415396678361576 -0.826660426572897 -0.148107305427548 0.922890416642185 0.693819624599535 0.791036416704301 0.395744526092894 0.363751585368067 0.638653403696138 -0.738518290664535 -0.533271993794479 -0.641738085170742 -0.846870534640737 -0.155275248385034 -0.533393071432132 0.904628471641336 0.14024710692279 -0.274608012558892
-0.76715211952338 -0.205200414502062 0.780286058420781 -0.480244386369828 -0.258742866388056 0.748464718105737 -0.595357047604863 0.401346809169743 -0.56325358167151 -0.0286724551236257 0.634096044022124 -0.781011318441015 -0.0740876458990387 0.167103967234958 -0.785102324379608 0.520498457847163 0.586779358367901 0.198648998160381 -0.736240102309268
-0.0578358929064124 0.620314568402711 -0.743823963576462 -0.887532798903994 -0.742819608663674 -0.866471851825714 0.0566283477479592 -0.744411456660368 -0.102949428660329 0.176086588704959 0.210195578196552 -0.704912746381015 0.651832270687912 0.123140615285374 -0.20703367301356 -0.568862160607707 -0.532540534063708 -0.85628624467086 -0.772345322709531
-0.841838080621324 0.355207615280524 0.384692078242544 0.932803972476162 0.062163933542557 -0.228937657733914 0.154837475082371 -0.829399638606235 -0.669759459197987 -0.302052091678604 0.396805700498633 -0.0723718821452931 0.179218919974752 0.31577657536231 0.413466838752385 -0.751941557102837 -0.711139608679805 0.0338256724616512 0.693013002025895
-0.780746626765002 0.0229578719735146 -0.649688507433515 0.216686724653933 -0.0885081396456808 0.105008808700833 0.738391419824678 0.158121227144264 0.721464848732576 -0.771837952222675 0.534952625009231 -0.669245598948095 -0.962915256155189 0.2780800945675 0.00577836097683759 -0.776564593398944 0.87370700058341 0.400167540015653 0.888179097829852
-0.337081408862956 0.281916946818586 0.694916626255494 -0.830320688946638 -0.438067056133412 0.463747019827832 -0.283667046710849 -0.185688834432512 0.894205632163677 0.218453711641952 0.00189613032108182 -0.326081872896291 0.190073724882677 0.174357850155328 -0.213328228286933 0.433048522811383 -0.42230913468264 0.876343556798063 -0.543004548565019
0.0722414338104427 -0.732889696174767 -0.103006851627026 0.0897970976666547 0.331553895427845 0.217419184917118 0.978012893610634 -0.179807400784921 -0.785736359306611 -0.75086085613491 0.458363397149835 0.0504243007330223 0.390954233324621 -0.672487960495055 0.917197988704778 0.073108213196043 0.208401388339698 -0.934998563159257 0.713448245842475
0.678057601920795 0.266882019535638 -0.174578593880404 -0.0669426261456684 0.377242816437967 -0.735998506182339 0.544124817268457 0.0421504212487489 0.552460858331993 -0.633482219934464 0.11257655752264 -0.376620790961198 0.0914590951818972 -0.0864330276343972 0.0641167550822721 0.167479789606296 0.902201304471586 -0.381964479625691 -0.476674207650591
-0.931214476642665 -0.696980450449046 0.0782940041981637 0.114731482473202 0.833543491896242 0.107213374871295 0.717579330606386 0.0108012928823009 0.357752022297122 -0.653930839660112 0.107592073339503 0.112231262205169 -0.0117502683699131 0.77137317468226 -0.732628356010653 -0.699754452150781 0.397268199039158 0.957851926014759 0.591301926256623
0.893861861946061 0.185620592533611 0.206141320766881 -0.0781504161232152 -0.718293745459057 -0.596029978974722 0.917106954773422 -0.867335058517288 -0.750800083166454 0.133250814436469 -0.790936021588743 0.683890077415388 -0.050718779059127 0.86541565553518 -0.985310237779282 -0.717691971015651 -0.617430726516061 -0.725056780899409 -0.86208092555264
-0.927187995695509 0.0163822291297837 0.982879999770317 0.522483156274538 -0.655336880525574 -0.879736082131509 -0.0243538829209283 -0.634779129801784 -0.65068498096196 -0.863470068689901 -0.155270120654255 0.755073130365927 -0.110806174015626 -0.0687556923190131 -0.412231813499238 -0.5140135257449 0.491911538457964 0.676197661839891 -0.959946271728259
0.999773524732795 -0.901226794662885 -0.916898795823567 0.644050604715478 0.362222810680512 -0.355863112848252 0.693948515071999 0.0893096599499694 0.189834817151539 -0.833159452792723 0.18338454783475 0.13969903215114 -0.678063827695325 -0.528986356540583 0.531265435712878 0.94627927405294 -0.341229011256248 -0.410006569768768 -0.842327852077317
-0.847363570247777 -0.0222037709555589 0.933399928393774 -0.963932490067557 -0.66361070454726 -0.184700331079308 0.962439309689216 0.183716358656064 0.155775021431036 0.377412693775725 -0.542775103216991 0.0907682264791803 -0.20854084553523 -0.607420519466978 0.08388084335858 0.79273519196827 -0.742815907441545 -0.664853491871618 -0.428881082972512
0.526750247194432 -0.648438872481696 -0.362920231664088 -0.314267887491733 0.46744802036928 -0.620688798789401 -0.93045533294091 0.489022012896836 0.676881060163025 -0.460369435933419 -0.579656825562008 0.969898370151408 -0.467066452026367 0.186574887872674 -0.966923205933534 0.705021711466834 0.506037974652834 -0.407962618642487 0.0700572700523772
0.551998719288967 0.2567732913699 -0.585072745327838 -0.889570475628134 0.12039552375814 0.0826361652999186 -0.353296394845005 -0.977502636411693 -0.534435857713688 0.970031413780991 0.38598286479665 -0.953218228966929 0.229932906938251 0.51066771793412 0.967387058252003 -0.16926292535942 0.374176056507044 0.986448683009949 -0.446411433241796
0.655836548140273 -0.211755943397991 -0.243320503460243 -0.828831680774223 0.552486317068804 0.752424046173226 -0.0529199692844413 0.0254663461293094 -0.628876986630261 -0.164397441725247 -0.958682644430548 0.35240471962234 -0.00391444446984679 0.347814618696924 -0.744373958510812 -0.563964594677091 -0.0851124343988485 0.442282677759882 -0.530851080587134
0.807470203252044 0.302704206886236 -0.0083247847263701 -0.621350195763633 0.0725981726935134 0.159289178520907 -0.378747444047127 -0.65077547581261 -0.9139541599527 -0.269083681510761 0.283094843460713 -0.212561551398598 0.620321891380474 0.777755211882759 -0.573164759256411 -0.991643264873885 -0.875712385986932 -0.539343210322782 0.755014321647584
0.664873085809871 0.785082980063278 -0.131795798407402 -0.92049241543049 0.921635088877752 -0.350743178298697 -0.199044230361469 -0.841747482780833 -0.871766846396029 -0.098548847450409 0.323163212218788 -0.0820069979229011 -0.943179023634177 0.354224941446446 0.508610023298766 0.0223426833259872 0.202457773654722 -0.685472854152787 -0.942058891006745
