x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12
-0.924098045161615 0.386170327799628 0.52945894586 -0.633248879995469 0.871019111818556 0.578870471674406 0.215906028947405 0.96448850312309 0.301232757212128 -0.82004823514823 -0.360856277450027 0.639995558348795
0.632020590196674 0.642113767947303 -0.594572786274948 -0.585303177181243 -0.74958279314839 0.974706427503261 -0.305655228112203 0.00377343186274337 0.0405322248789404 -0.98712184233688 0.250232512643173 0.681771306404844
-0.522258834918418 0.440761206163637 -0.128010174913215 -0.0426212047498363 -0.816864797996823 -0.456085984931366 -0.981619235334801 0.301803782160472 -0.240679742105422 -0.435189945693904 -0.0201488990301733 0.00494601234929481
0.0773253904292748 0.776472328853367 0.745991057602805 0.234183176024041 -0.143694921879796 -0.850275925774477 0.133804152537681 0.109311180783552 0.483767741228609 0.557857591410672 0.70563779543833 0.230987004576018
-0.902781798228777 0.71279897548627 -0.865030473750473 0.904980636936962 -0.557528801206887 -0.614457927442078 0.39480335971651 -0.87281488218888 0.406948345168882 -0.71703034253694 0.220952363199322 -0.68427034285909
-0.607316825560993 -0.417535746395394 -0.104854019044821 -0.582620819761845 0.0143553931287412 -0.102575999707333 -0.320366849341663 0.0943482935587721 -0.461648172766048 0.615272858975222 0.0649705145096717 0.50310421712813
0.164197001525123 -0.590879437597081 0.168616400123574 -0.150893224948862 -0.1617752947051 -0.31217715461913 -0.396487807860055 -0.112456053151982 -0.521065052069995 0.91110615383562 0.643790761151855 -0.453764169112158
0.50899772071396 -0.145761955660613 -0.777601352113998 0.0401420393333927 0.361144330958487 0.756428805876446 -0.406777527309993 -0.357634109240801 0.28317506221123 0.820006457659765 0.809518638724306 -0.148194467374124
-0.933353170560246 -0.756111553611117 -0.511761973194274 0.990531421084694 -0.0847868874684597 0.996839943378388 0.994517055461959 -0.333982760341993 0.688080957681523 -0.34299918566714 -0.998596648254509 0.970130566304627
0.67898151611269 -0.627111237510107 -0.373217530899371 0.790199312826347 0.258321104934633 -0.508724331238773 -0.744322818153111 -0.77380750892451 0.765733287031568 -0.751508521436869 -0.983775035944612 -0.689102247922759
-0.908792904222112 0.567074959672949 0.440581891913316 0.595077947065001 -0.0268910804447174 0.319848972352726 0.528087249167535 0.705301104902367 0.759346979364442 -0.803568682323094 0.504083546673646 -0.999534219351287
-0.724158828476599 -0.959283798667796 0.939829608396782 -0.195826576813706 0.289292855635867 0.30117728327692 0.453858903811197 -0.40329221454546 -0.833934544291502 -0.0931541360656654 0.644722301506748 -0.29624628985029
-0.552931675321888 0.888301073978073 0.481156245843546 -0.68361507939427 -0.249331664839022 0.994752541341004 0.0974137369834351 -0.249614429831854 0.777117039142565 0.265711257812024 0.000141717536995767 -0.583475169305845
-0.300408229606498 -0.989519816682441 -0.224164480613739 -0.827266618193632 0.552669396979812 0.381576759269034 -0.914348120441427 0.78736148903515 -0.0550807557024139 -0.728548274970963 -0.68713838926206 0.961888899165206
0.397955374505448 -0.283709139199345 0.904773416980946 0.383889598947523 -0.992241819678456 -0.984887629390578 -0.0526917860210718 0.190107516509597 -0.366854160415436 -0.51841481322151 -0.8041687805452 0.871912757806713
-0.97112665036344 0.907148131257078 0.724416340888711 -0.824999262623993 -0.0585147272972002 -0.503758987784774 -0.0138320716307498 -0.0514595846290468 -0.0214855123138599 0.411439762965699 -0.989970284106093 0.382321588141495
0.738559881909362 -0.883347547921391 0.298689250136182 0.456463497944254 0.30431205444717 0.366533427158526 -0.374969417666434 -0.806067177124981 -0.101172962637696 -0.703426761410277 0.249602936329708 -0.876354236327849
0.259896006439813 -0.830236690776849 0.824959594241227 -0.243930892855278 0.447321490103495 0.323083129789447 0.573778713029072 0.94941306070638 -0.569600982731402 0.336236677708221 -0.26976603471577 -0.829047554856127
0.367062888569975 -0.507284184173138 -0.326312912575862 -0.731794360110847 0.604731233846396 -0.0304423798201605 0.836848860411556 -0.57555563685329 0.409367431700424 -0.224757313472413 0.123128027292551 0.618357421106387
0.773760111973776 0.450044979843272 0.64351329011862 0.314002148055394 -0.202720654054234 0.77790020781996 -0.382269054144854 -0.885950529841939 -0.0722155368304811 -0.388121094246938 0.927225752447654 0.0528915601823245
-0.0550265224114992 -0.45321373506391 -0.723329222555039 -0.745097851736355 -0.205197785877584 0.21382011170208 -0.534340433386193 -0.0178511193435407 -0.414188914224117 -0.0969678306100347 -0.0519036392180715 -0.197205900572007
0.812668061873216 0.305122564006985 0.888972311658436 0.603921086588719 -0.579705111107129 -0.42006082692785 -0.889713142291487 0.71407077541051 -0.135433417113381 0.340481752535367 0.172388986948645 0.381181580215537
-0.211380022946784 0.477154166899078 0.985064184678291 0.652978965602039 -0.314726430634037 0.673240500650718 -0.298294426984115 -0.718588813032062 0.542908193175875 -0.670328870462836 -0.195124708745473 -0.676729232581371
-0.969984163168701 0.901113783000619 0.71574374334033 0.644374475514827 -0.173861140447746 -0.545191692430332 0.311188478462476 -0.873458097125016 0.540622630579552 0.916151901213258 0.215710058396023 -0.260765668913567
-0.167323940301818 0.00686022682775111 0.798653535275759 0.971947507286095 -0.925958007018198 0.571341154371427 0.247021124252545 0.218064071716314 0.0704607129025197 0.228825541080635 -0.174862961319547 -0.571976730612611
-0.936340656581645 -0.52825413299414 -0.90295034062389 -0.71254794834919 -0.476360381473205 -0.588316717723307 0.21039389367875 0.662547586459162 -0.665337406868542 0.4966957752426 -0.435643574147834 0.371509013364363
0.361607138422745 -0.429618920425225 -0.372195183727114 0.557283627520471 0.426436720621617 0.610346315394078 -0.153928923177106 0.0567395949771161 0.193558164801216 -0.889686546019511 -0.917390474505955 -0.125716072735183
-0.363989405244356 -0.0460632780215625 -0.665619344954806 0.231775359172025 -0.490968698477179 -0.604479411839663 0.915258995412344 0.0172036419432455 0.435111006340206 -0.725200844388067 -0.235457404562233 0.172736902996548
