x1 x2 x3 x4 x5 x6 x7 x8 x9 x10
-0.81694322072342 0.917292775768787 -0.970331901944708 -0.803308474894147 -0.872756534145214 -0.426673609409947 0.270889016674831 0.281480442260858 -0.303255811021663 0.800082730603404
0.146905426267069 -0.414274710412603 -0.826371557948645 -0.149666881479789 0.923167202071752 0.693625183238648 0.790624997604638 0.394531268579885 0.362825581511483 0.638348679687362
-0.767978338175453 -0.204082706826273 0.781218152535614 -0.480528455626685 -0.258330147780478 0.749802883968689 -0.595744292063173 0.400790225098375 -0.562923455334734 -0.0296412314590998
-0.0573725717114285 0.620309524462093 -0.743569536670111 -0.88653300568508 -0.742930003967602 -0.866701013678219 0.056457877757959 -0.744459576037247 -0.103061660229228 0.177459114247467
-0.840185744664632 0.354553622724488 0.38408885629382 0.932410125304479 0.0625006431574002 -0.22836956312228 0.154667409000918 -0.82835692559788 -0.668212079083081 -0.303884214679245
-0.780376761023887 0.02234475651104 -0.649046165316366 0.217557204114739 -0.0897802992938086 0.105572544246446 0.739216839938424 0.159933664178942 0.721081454233732 -0.771239281442016
-0.336615822144318 0.281764603482094 0.695001835314557 -0.830308754318859 -0.439839324251283 0.463314883091021 -0.283226232592017 -0.185580922101624 0.895866828572005 0.219831567776855
0.0720947714080102 -0.732696739370469 -0.102879793300293 0.0890759393852205 0.331887627777643 0.216997102332301 0.978650383003522 -0.179033417332452 -0.784613585481886 -0.7504665685785
0.678630820039194 0.266063302766532 -0.174681366889738 -0.0675751549899578 0.376182497510221 -0.734035710694734 0.544534516649786 0.0426254790821112 0.553714961039834 -0.633583649457432
-0.930022212391719 -0.696442799377255 0.0786706504444592 0.115242808577139 0.833291955428198 0.106108814768959 0.717775172247086 0.0113173512164504 0.356822585218586 -0.65330690147588
0.893115736383479 0.184446056020912 0.207550832507666 -0.0785425869510509 -0.719982828066219 -0.596072154550347 0.91746949069947 -0.867580225794576 -0.751615418902133 0.132035580602474
-0.926913421915844 0.0161445936360396 0.982747302861419 0.523544024972245 -0.655060982356314 -0.87965013317205 -0.0243567458633334 -0.634037833000068 -0.650747450195253 -0.86298747790046
0.998608343659434 -0.901746174539439 -0.916909042032901 0.645262218523771 0.363630442515016 -0.355962539364584 0.693402959961444 0.0887714634365402 0.188144991524517 -0.833116245299112
-0.847996874102857 -0.0227088691387326 0.933295466620009 -0.962589558449108 -0.663284703072626 -0.184972750774119 0.963314554960467 0.18260543502029 0.155246291746385 0.377675346564502
0.526640727767255 -0.649626057273243 -0.362709069564939 -0.314746974963229 0.467436071530916 -0.621353938174434 -0.930335000533611 0.488916713927873 0.677079663433135 -0.461772607252467
0.550381870897952 0.256232116864063 -0.585157503797673 -0.888487235654611 0.120216072548647 0.0838077674163507 -0.352890617143828 -0.976133098818362 -0.535848257949576 0.971070515863132
0.655965574315749 -0.210227545363363 -0.243939612587448 -0.828245787713677 0.552902853424195 0.752238060513511 -0.0520429518516176 0.0243003752660007 -0.629723292916082 -0.164301193906926
0.806395948281512 0.303094371850602 -0.0099603017084301 -0.621400314255617 0.0721286438251845 0.158498763562646 -0.379703906375449 -0.651931399717927 -0.913887309548445 -0.26934812487103
0.665293253877666 0.784713802717626 -0.130140875258017 -0.921535035409033 0.920392766761593 -0.351297049396206 -0.199740603986662 -0.840879532115068 -0.870242314653005 -0.099462312668562
0.872141440101434 -0.606230199656449 -0.690727251379751 -0.153646192571614 -0.986440088233445 -0.151365590128582 -0.208040031333454 0.170970090583898 -0.28063989179302 0.688689560396597
-0.129593251407612 0.756086407998111 0.771821867171675 0.460549224221148 -0.0718947417759337 0.590970501135103 0.879415024321526 0.425357353580184 0.205072578784544 0.10054734478984
0.152020678706933 0.30814334829757 -0.453054209368303 0.744735892544035 0.603309482798912 0.980419709665235 -0.0849870845573023 0.61970013349643 0.983876927969046 0.170192527404986
-0.533348061737605 0.590639463131782 -0.497834640199319 -0.880233276701532 0.0667771636648105 0.0298021108349784 0.167137619368732 -0.894207251236308 -0.171982009802945 0.440973386213183
-0.425297710832674 0.195544677879196 0.895476890777238 -0.326700639401562 0.0109253647713923 -0.0567982133473269 0.223446444484405 0.729394997560885 -0.782124253646936 -0.602297367248684
0.744068033820484 0.336427714891732 0.0978444174453617 -0.444639717984479 -0.420468824870419 0.770114614197053 0.927834234965034 -0.213429664331488 0.185498874739744 -0.522756203490775
0.587072745941114 -0.989955503935926 -0.334057041816879 0.0872015131502413 -0.949165290266741 0.476711502988357 0.0980459953309036 0.90205691407295 -0.982958777489606 0.0972257902696729
-0.491947610985953 -0.0858113535861484 0.0438375919740648 0.185498952058144 0.0861507623046636 -0.3393716836893 -0.992230317070615 -0.803739583774004 0.734470355778932 -0.404909381801262
-0.199278017602395 -0.738572863167152 0.253862951513846 0.545776790190022 0.873367029024288 -0.968833857678343 0.260170616910793 -0.291545232107397 0.662859414961189 0.884185213225894
0.154739467099775 0.287993576159701 -0.821626651687548 0.0948921252042054 0.303478293056134 -0.537740627664141 0.827991644381545 0.00359877019654964 -0.627728972131852 -0.346572696113028
0.924835174093023 -0.707355843366589 -0.240007447869983 0.913485196089372 -0.618834127808455 0.664229895245284 -0.515269698946737 -0.454701433373615 -0.121003617618699 0.336684621940367
0.636095191273838 -0.828458598298021 0.476885020312388 0.341118724854197 -0.189721986746881 -0.980651639808901 0.250212649656925 -0.773011282358784 -0.70482501911046 -0.131169633433688
-0.685542610236444 0.00412932114209985 -0.41861249419162 -0.532518925855868 -0.984655076012481 -0.298190397793893 -0.11471074146498 0.167950777707156 0.851104843438603 -0.146204673172906
-0.420602783385199 0.39597870004084 -0.273733595686499 0.907984510859009 0.856200237349607 -0.47490083130775 -0.499570211676881 -0.808643324512523 -0.832256020883098 -0.438050790133886
0.962967299770564 -0.430825773040764 -0.465129666960333 0.920126281070523 0.896823948460631 -0.972866985802539 -0.230917988245375 0.574759164466988 -0.910600412330125 0.542817690901924
0.0530257185236551 0.869654504274018 0.187673142263666 0.736675000615418 0.531792133546434 -0.274550726848189 -0.666282270875294 -0.496304622215684 0.271140040737111 0.225419519175775
-0.400157380254939 -0.563493276809808 -0.300872115719598 -0.852568589638453 -0.520827766055707 0.769688432569616 0.355099696785212 0.614729081154801 -0.918468038573395 0.238803741213865
-0.00147175678703937 0.799168369677849 0.238423996805679 0.820980668765958 -0.868102463329677 -0.959778624208178 -0.397825165449642 0.481176503264345 -0.118197526598349 0.364752628384158
0.802106558179483 0.741322188023944 0.557929822584614 -0.603400677126367 -0.611045951148495 -0.833082656670827 0.341984267527238 -0.902841082880739 -0.324733675713651 0.0370629104501567
