x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17
-0.816938414686359 0.917289492496289 -0.971720036893152 -0.803366641555913 -0.872257273623254 -0.426721703868825 0.271704923355486 0.280343455692753 -0.302365493315272 0.801722882541828 0.255664260235149 0.690292009025812 0.305543428458273 0.788582190883812 -0.260300221425481 0.718398845081218 -0.852813140095212
0.146782229635399 -0.414087733268272 -0.826162035864312 -0.14868321577087 0.922153538319748 0.69377289787773 0.791181208946742 0.394541635733098 0.362920772960875 0.638127759252675 -0.73814536215784 -0.532637232776731 -0.640096492240205 -0.847531619981863 -0.155421587466728 -0.533988063128665 0.904244277651422
-0.76669957817439 -0.204908823497593 0.781556068927515 -0.480045863196719 -0.258288097070996 0.749578438691329 -0.595649741131347 0.400949065019377 -0.563228721085936 -0.0283181000063196 0.635922157384921 -0.781393109911587 -0.0745631690095179 0.167293279190548 -0.785259374229703 0.520323179768864 0.587861010567751
-0.0569881366416812 0.621224169624038 -0.742248469241895 -0.88756097048847 -0.742485418589786 -0.867627201093361 0.0572345061488451 -0.744856078401208 -0.102996668458916 0.177615454179235 0.210909153696615 -0.704526233894285 0.651916566696018 0.123482363422401 -0.207088969425764 -0.569661736401729 -0.532622472191695
-0.840591288815252 0.355297164906748 0.385577734983992 0.932007219749037 0.0621041009337642 -0.228131010504905 0.155947268564254 -0.828225529011805 -0.668516042200383 -0.302435010454617 0.397324303092435 -0.0733829967533238 0.178778442891315 0.315225283510517 0.412640003075823 -0.751140627957881 -0.71169014011696
-0.780681089289952 0.02272362670023 -0.648971225325949 0.217206030147616 -0.088980252975598 0.104495728679933 0.738879361504689 0.158629824270029 0.720178451607935 -0.771825477145612 0.535096414590254 -0.669599067215342 -0.963472738400102 0.279633110614959 0.00460213585197922 -0.777931848154869 0.87388122843951
-0.336999703136273 0.280957001179922 0.694601208569948 -0.830890464243013 -0.438979791764636 0.462499262577388 -0.282317641908769 -0.184998017212376 0.894745945655741 0.218252765760757 0.000799345758278003 -0.326729960224125 0.190697458356619 0.175038280142471 -0.213433077610564 0.432620575702284 -0.422552283359226
0.073159865709953 -0.733035051784944 -0.102762486868072 0.088729652535636 0.331306288376916 0.216866645194124 0.979384158164728 -0.178999487918336 -0.785411449456122 -0.75017772645317 0.459260343090631 0.0501628104480916 0.391439335737843 -0.672892928769812 0.917589248592965 0.0724374697930179 0.208218637960497
0.679076710932888 0.266021168542095 -0.174831099833362 -0.0672027369076386 0.377647803760599 -0.735312401096802 0.544773554896936 0.043532816810999 0.55243974737078 -0.63375317467982 0.113720467143692 -0.376451380870771 0.0901560687306338 -0.0878191230311058 0.0659751665717923 0.166119090620428 0.902144434522837
-0.930239070203621 -0.696341883005109 0.0782792390007525 0.115896140814293 0.832052869512234 0.106065040243324 0.716748377209529 0.0100985968965106 0.357721215713304 -0.652177261498757 0.107683540665079 0.112499829709996 -0.0118708833130077 0.771241649815347 -0.733967914117035 -0.698000015042257 0.397269528722856
0.89287921773782 0.184201150530018 0.207110955267679 -0.0795803211336024 -0.719861066255719 -0.596182015473489 0.917386547616683 -0.867140780067071 -0.751897832999006 0.133776104021352 -0.790437142799608 0.683857834093273 -0.0519077209196985 0.865105709870346 -0.985771902992856 -0.717226249257568 -0.617608941513114
-0.926922893160954 0.0175457955296152 0.983781157908961 0.523844574311283 -0.655843024532311 -0.878276873848867 -0.0256857621450909 -0.63587009252049 -0.651072204112541 -0.863266993076075 -0.155368629342411 0.75453000408411 -0.111118828030769 -0.0698415185189806 -0.413077873044647 -0.515009782044683 0.491617483628448
0.999573046570644 -0.900560899474658 -0.916717531018425 0.645196559763979 0.36388089478435 -0.355316717091482 0.692985122333281 0.0883344411030411 0.188684545855038 -0.833945923937019 0.183141155575868 0.13933556393953 -0.67934901732346 -0.528426316574682 0.531151017422322 0.94632101805089 -0.341187075357884
-0.84754762232583 -0.0229001238653437 0.932118598720524 -0.963579794876743 -0.66259608669905 -0.184817951575387 0.962587853563484 0.183814232316799 0.154272928286809 0.376043483712245 -0.5437263029241 0.0904022270739078 -0.209548484528903 -0.606983116072603 0.0832256875201129 0.792327558969147 -0.74354156089481
0.527646280716639 -0.648631762715522 -0.363134571757633 -0.314390095171984 0.467359122559428 -0.621648285200354 -0.930941420919728 0.488259145408403 0.676060318551958 -0.461153499446809 -0.579878951100167 0.969190784206614 -0.466775778304785 0.186449390492402 -0.9671098967609 0.704883546656463 0.507638907838613
0.550507827533875 0.257648754618596 -0.584915823793504 -0.8899237647634 0.121217522075865 0.0828868142603896 -0.353564334188122 -0.976578528119717 -0.535531765566208 0.971526351160835 0.385145678182133 -0.95245093550859 0.229706307096407 0.511407521939371 0.966694125525188 -0.168049739743117 0.374581851149909
0.654152328034397 -0.21018657257501 -0.243824581137858 -0.829593052196782 0.552300648412202 0.75249707288295 -0.05232037534751 0.0249774904833175 -0.628063912242651 -0.164539231950883 -0.95897860704083 0.353076356308535 -0.00365901739243413 0.346756488868035 -0.745732081419323 -0.563155877610669 -0.0843828359302133
0.806630512516946 0.303248336009216 -0.00861170638771724 -0.62075158654619 0.07209511988936 0.158029526003636 -0.378282722131349 -0.651964119772892 -0.912627946936991 -0.268786243560724 0.283104635542259 -0.212041670118924 0.621471144021954 0.776972895062529 -0.572420965678524 -0.990534764461219 -0.875734972399194
0.665172998011112 0.784908039967995 -0.13185875020735 -0.92198600945482 0.921782439293805 -0.350383999866433 -0.198199955297634 -0.841158020400908 -0.870086497460958 -0.0990692020291463 0.322156265696511 -0.0826330872001126 -0.943594854065217 0.355893994865473 0.509980238558724 0.0225334242768587 0.202065152574796
0.872564336351119 -0.607335987336002 -0.69021763310954 -0.152479259298183 -0.987087263444904 -0.150771457006689 -0.209928623759188 0.171231098162476 -0.280207116619218 0.688407011820469 0.622770660737529 0.657597336298321 -0.970544414277654 -0.897853559300303 0.533325361428782 -0.781415705916472 0.230539762818255
-0.129177586663049 0.757876580612268 0.770372048675083 0.460498509994708 -0.0703769893441349 0.591367402132135 0.878975128353108 0.424484564681537 0.2055454692645 0.101055124948267 0.401111716692336 0.609116986926179 -0.875314379184041 -0.965282554797363 -0.612422904362436 0.720506684023887 0.185956873083487
0.153530465500429 0.309547309736721 -0.452595589162316 0.74562837177841 0.603391322390176 0.980980865813326 -0.0855449030902237 0.619784595043398 0.982612173786387 0.171114749263041 -0.781643115003128 0.17528497168608 -0.0148247360517271 0.475198651601095 -0.756425651459023 0.168617365387734 -0.940055766317528
-0.532516265448183 0.591689230491873 -0.49786460963171 -0.881756116894074 0.0667886993107385 0.0281389998379162 0.166223045822699 -0.894232257580385 -0.171840919916518 0.44199898125045 0.179257450117264 -0.798821739827748 0.0081554748304189 -0.699503342840355 -0.0750591525724158 0.194373031893279 0.206772289890796
-0.42537896917481 0.194130629438907 0.894215643784963 -0.327917466518935 0.0110578297362662 -0.0566370756104588 0.222239656954538 0.729315625212155 -0.783789181062486 -0.603296774772462 -0.749546205678023 0.2945242620348 0.572559437567368 0.986142837014049 -0.238303458697163 -0.109654918550514 -0.286083010738716
0.744128717249725 0.336069639773108 0.0978346620462835 -0.445349597801454 -0.421941431866493 0.770799308218062 0.926140570328105 -0.212808788724244 0.185414924941957 -0.523750663616695 0.346096256927587 0.0234562300280667 -0.722276572719216 0.0210498951342888 0.189160506957676 0.611942662339658 -0.72614522744948
