x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14
-0.816156675557606 0.916050895363092 -0.970577367565129 -0.803838024147786 -0.872326473756228 -0.427725241386797 0.270557752639055 0.280023321908899 -0.302347643177956 0.801078521897085 0.25494841203047 0.691150589583907 0.304799167072866 0.789660371039994
0.146385967903305 -0.414045799937099 -0.827972724812571 -0.148950621378142 0.922359963602852 0.692440298134461 0.790806484386325 0.395904462756589 0.363718182233628 0.639808429028839 -0.738748891220894 -0.532539020688739 -0.640897535953671 -0.847870079675689
-0.766914148304146 -0.205901176038664 0.78121092988411 -0.4802570166816 -0.258906177939381 0.748081656483933 -0.595643838049378 0.401184117634315 -0.562185453605373 -0.0287041185023263 0.634738567893859 -0.780049716183916 -0.0741301015787758 0.167589867944363
-0.0577963960128837 0.621255674926098 -0.743439319614787 -0.886162408683915 -0.743740232981276 -0.866010211573914 0.0569961576536298 -0.744604353955016 -0.103050548177678 0.176666071684565 0.211436712707858 -0.704983989368658 0.651448834381998 0.123556328753941
-0.8409258113252 0.354746994001791 0.385858999938238 0.932184218390845 0.0634912809003145 -0.229884563303087 0.154267728460487 -0.82940015019197 -0.66886942925863 -0.302402980419341 0.397614827408921 -0.0725813572523184 0.178702488147188 0.315694784228224
-0.781740973799955 0.0225456132199615 -0.648179937916808 0.216054466064554 -0.0892649123040028 0.105833060299046 0.738579459473956 0.159359188537579 0.720903593486175 -0.771743629916105 0.534760241702199 -0.66842637878377 -0.962460670229513 0.278836077918764
-0.336655464266427 0.280340386828873 0.695785010328051 -0.831607754779048 -0.439096655036788 0.462764501164667 -0.282893096827436 -0.184299937984906 0.894589819252025 0.219990637021605 0.00147217751527196 -0.327263987692539 0.190244272892829 0.174678927498404
0.072990977333393 -0.732779040445108 -0.102697292058263 0.089712824205868 0.331524505332112 0.216855228851549 0.978522753226105 -0.17825031008618 -0.785268036280293 -0.751993774542585 0.45861457930319 0.0519587650466711 0.391515535665676 -0.673933807575144
0.679564771191683 0.267204902253114 -0.175270044018049 -0.0676589925410226 0.376539767173585 -0.735069340294227 0.544780533981975 0.0434127899436281 0.55210214542225 -0.633961756991222 0.112117622881196 -0.3767904273686 0.0901984417671338 -0.0861769353146665
-0.930280240507796 -0.697970974040683 0.0795690144021064 0.115258290566038 0.832371779695153 0.107369054120034 0.717482926545665 0.0100216759205796 0.356795395588502 -0.653544882216025 0.107317229719367 0.113634367593564 -0.0102273980360478 0.770769785089884
0.893176242521033 0.185987842315342 0.207574546879157 -0.0782629463970661 -0.718434636055957 -0.596898378171492 0.917791714933235 -0.867736536520999 -0.750334913358558 0.133938091195188 -0.790294448157307 0.682622084630188 -0.0514034054246731 0.864702264026273
-0.927181107270531 0.0170746839013882 0.983516033330932 0.522227951084729 -0.655123788654339 -0.878639588579536 -0.024416807312984 -0.635725014023949 -0.651184386519715 -0.862644634487107 -0.154497443326283 0.75559297526069 -0.111905067725107 -0.069061175883282
0.998679403468501 -0.901876707252581 -0.916798476887867 0.644576872395352 0.363978817969095 -0.355773078162689 0.692568725606427 0.0883490916318259 0.189428944834042 -0.833868267693557 0.183812368473969 0.138574090791401 -0.679554857132491 -0.528029599433299
-0.847880189026706 -0.0229103420297615 0.932632821051404 -0.963569067318924 -0.662586179593112 -0.185065284163691 0.962353151896037 0.182119412120897 0.154479880381376 0.376506043484435 -0.542478013676126 0.0900375950112939 -0.209012131922878 -0.607576473779511
0.527782356906217 -0.648494836024474 -0.363934197140392 -0.314998932941351 0.467059774075169 -0.621627200189512 -0.930988301324658 0.489438074497972 0.677532602939755 -0.46188545092009 -0.578191210553981 0.969490311288741 -0.466422178264707 0.186335241119377
0.55056340725068 0.257234697620384 -0.584712799428962 -0.889970538076013 0.12195807471918 0.0826850853366776 -0.353358968586661 -0.97719495232543 -0.535489675299265 0.971329242640175 0.385369622928556 -0.952243309621233 0.229984297022689 0.510072083189152
0.654060344494879 -0.210893572382629 -0.243762360335793 -0.828653483612463 0.552712743141223 0.75204569651233 -0.0535797847178765 0.024773667366244 -0.628236939369701 -0.164887091425247 -0.959310818413272 0.353970098372549 -0.00208286126563328 0.346451925446279
0.806189684570767 0.303799813463818 -0.00905164401745429 -0.621024375681765 0.0729108297270722 0.158876373896841 -0.378213639087975 -0.650307132517453 -0.91364885688154 -0.269701682954095 0.282719602672383 -0.213856251971796 0.621402868499048 0.776418296801858
0.664618982170243 0.785501428839285 -0.130322645755485 -0.921810828711838 0.921294833766297 -0.350367846707348 -0.198604855274782 -0.84075066491589 -0.870933736898005 -0.0981251839101315 0.323599732558243 -0.0831993115949444 -0.942052638780791 0.355220105213113
0.873128497808706 -0.606725325730629 -0.691291301305871 -0.152519400882535 -0.986992575636134 -0.150795317049604 -0.208806896315888 0.170742016047239 -0.281004713311791 0.688527575160377 0.623940092000645 0.65723726229975 -0.970857908711303 -0.896417048107367
-0.1288752404158 0.756389317309484 0.771951491119806 0.460653668743558 -0.0711243488173932 0.590996315724682 0.879173142261803 0.424265559264459 0.205681360180955 0.101707304934971 0.401079281324055 0.608220061501022 -0.875161804995034 -0.965973610447254
0.152656926081516 0.30832945285039 -0.453557136530522 0.74534987809509 0.603706000017002 0.981748387714848 -0.0857481651562266 0.618784817736596 0.983107903574128 0.171352639396209 -0.781240749196149 0.17519635354355 -0.0158469494949095 0.475590438123327
-0.533118187552784 0.590696463841014 -0.496307272722945 -0.881275977691635 0.0673111905120314 0.0292257055831142 0.166441837438382 -0.894494266940281 -0.170535109290853 0.440852886785287 0.17931415475579 -0.799777182124089 0.00908215191587813 -0.699359509394504
-0.424764353848062 0.195894082526676 0.894589802850969 -0.326487511519808 0.0104852209007367 -0.0574401508551091 0.222063170617446 0.729872545105871 -0.783572369178291 -0.603841662419494 -0.748875672603492 0.294971609159373 0.573017528163735 0.98727467822982
0.745333012546413 0.336408877804875 0.0961762793455272 -0.445513058348093 -0.421238506510388 0.771125607084017 0.927018404860515 -0.213202182778157 0.184428798791021 -0.522815777709708 0.347706028379966 0.0228928863117472 -0.723793535026256 0.0209404928996229
0.587412338214461 -0.988317943816073 -0.335467581677251 0.0874795177704655 -0.948840814775787 0.477662531468086 0.0998346280050464 0.903165612188168 -0.982807604243513 0.0971911099497229 -0.654977282700129 0.985337355109397 0.701926941666752 -0.937755677892361
-0.491271183297038 -0.0845625832225196 0.0427319540763273 0.185590419459157 0.0868521259557455 -0.3399982621409 -0.993022560009267 -0.803671184725594 0.735479118803982 -0.405128535585012 0.838465271677822 -0.0140056431260891 0.907529266288038 0.597780115100089
-0.199419576290995 -0.738686080421321 0.252042235776316 0.545123408626765 0.873022968594451 -0.968390586063731 0.260620389532763 -0.29188769696001 0.663285807448439 0.885741160489619 -0.496148573999293 0.288055581154767 -0.263666818367317 0.0176733539705165
0.154070354769006 0.286013395732734 -0.821874903047457 0.0959716608067975 0.302006347392686 -0.53679648599308 0.826050334122498 0.00360946583235644 -0.626453501838725 -0.346205190157052 0.2855405749036 0.522122070553713 -0.325421919156797 -0.533610765128862
0.924560857093893 -0.706838730710093 -0.241257674928755 0.912414113635663 -0.618339202528819 0.664292263656855 -0.51459861171199 -0.45594314426044 -0.12075370177906 0.336443659125362 -0.487340793781914 -0.123311947258655 -0.259355216540396 -0.22162181177875
0.636152381468099 -0.828118417860474 0.476001805140637 0.340199032260571 -0.18891366810305 -0.980508534954395 0.250090885732323 -0.772804767269175 -0.705495899977163 -0.13122821315052 -0.0410736624319107 0.482491288302932 -0.386674155236687 -0.367008587255143
-0.684747337183449 0.00411867432482538 -0.419383769633248 -0.532453685865272 -0.985471496889833 -0.298309152221307 -0.114422284972388 0.166316729006357 0.851595405352767 -0.14753133152239 0.640344229694922 0.417123110980727 0.562346978879534 -0.330126721197739
-0.421071465115994 0.395643797622528 -0.272120654957835 0.906676389604341 0.857084233548026 -0.474870119121857 -0.499494801340625 -0.808061725371052 -0.833738734665327 -0.439914033066481 -0.478841841420159 0.301706869829446 0.271198063262273 -0.821200165401213
0.96204085342167 -0.430869694584981 -0.464475013577845 0.920450755838305 0.897206398210954 -0.973841381875798 -0.230357974013314 0.574454124992248 -0.911088451160118 0.542854013907258 0.828554332352243 -0.346545110715553 -0.372903063220903 0.480239966353867
0.052316321526654 0.869140094060916 0.187761658126954 0.737148324638139 0.530185261501931 -0.274543063213117 -0.666806466519367 -0.497370872831438 0.271305941041559 0.224086992379278 -0.485281750466209 0.661466395627707 -0.204763006630354 0.959356078699231
-0.401564438382629 -0.562568969857879 -0.300099591869395 -0.853053961503319 -0.520222287717275 0.768524641027674 0.354593862920534 0.615896029194351 -0.918206593034323 0.239216084572487 -0.674858270508703 -0.227365851542447 -0.887987549080048 -0.323355293708388
-0.000468054282944608 0.798157270599157 0.239288988120854 0.820167250384111 -0.869746058239601 -0.959192263280041 -0.39718193710316 0.481280599552207 -0.118190752459224 0.365420927321538 0.500939772798214 -0.274969927481841 0.667539746846538 -0.494049987998325
0.803495893621352 0.740256869834382 0.556302617178299 -0.603646851367317 -0.610720564517658 -0.832412486782298 0.341378535446245 -0.903172738856636 -0.324655386220664 0.0362592406230979 -0.837843741738703 -0.716405984206591 -0.019271510749124 0.424097663747147
0.710021150156856 -0.536179267300293 0.925446762639563 -0.783618823144585 -0.478702078263741 -0.322943533410784 -0.35828917094972 0.603333819672 -0.274985131282825 -0.739972783498932 0.982921954551246 -0.640054382826667 0.0768146075131371 -0.724858581386041
-0.915696352769621 -0.883008058678824 0.194756564680953 -0.325037068415899 -0.235726081409026 -0.723421106546652 0.163989388790913 0.222082658387721 -0.245049767402466 0.596968015084509 0.676531318208668 0.0690630914107897 -0.940967770799063 -0.388560535378754
0.127950827043038 -0.558002546881791 0.60560855261283 -0.511438049384858 0.0699982447568328 -0.731903414825443 0.614252438479103 -0.513063373395708 0.595271783893462 0.427345055597834 -0.519258469713852 -0.968575884159654 0.919181915015448 -0.933490733053535
-0.890599079919048 -0.817610109027475 -0.504501006309409 0.0115428245672957 0.248589156607166 0.0223231275137514 -0.533479869014584 0.343128819723148 0.0207474545361475 0.151535115411505 -0.644876180803869 0.0256331978589297 -0.763172344191931 -0.584131414043717
-0.310002582964487 -0.878596616411582 0.907616574251559 -0.861228031100705 -0.115711243343074 0.176267491192091 0.23804225094663 -0.676856159762014 -0.934090783962514 -0.314993562623393 0.190614664586727 -0.466884669028223 0.105897648974322 -0.496038454884198
-0.309384151620325 -0.027679193011485 -0.731448451440316 -0.577616207298357 -0.328939388194121 -0.525458751650527 -0.344966497179121 0.100318101255689 -0.15585775773786 -0.816255232928786 0.879151402377989 0.302080719875637 -0.622643130826298 -0.838939846910536
-0.858594886309933 -0.95653127670614 0.519098924430087 -0.073167682682164 -0.99171786814509 0.432970750597305 -0.0323326427550055 -0.387579715803266 0.198600324271247 0.241111883205827 0.858201330350712 -0.495283316304907 0.2843969957144 0.701766850347165
0.388401637352537 -0.671713035683148 0.597538712291047 -0.900877313146833 0.151978330479469 -0.819286506297533 0.349376704962924 0.58077920003701 -0.233012738628313 0.334620871817693 0.549337397832889 0.870279809074011 0.410398867516313 0.485321981912479
0.646616876360029 -0.856481727790553 0.853273573408369 -0.596991585969925 0.736537531351671 -0.941879471631255 -0.46738982295664 0.721086281382944 -0.187694114473648 -0.936756901477463 0.315550524051301 0.769406254605856 0.711632504195441 -0.981767117184121
0.649696816436481 -0.489880804809276 0.299490204451606 0.669113656815141 0.751740393199958 0.32235890122829 0.775976891567931 -0.321649237487931 -0.579111521839164 0.850330186668783 -0.981211426601745 0.626094772684854 -0.743472540809307 -0.669328948593698
0.125966285231989 0.482569291893858 -0.0887262249039487 0.894429022492375 -0.155788769000676 0.800812845023815 0.215187342390884 0.855158453037031 0.554750955013093 0.439397115590517 -0.596851296380628 -0.206195231556427 0.746513292970602 -0.850520856583957
-0.543099002033472 -0.935030624360312 -0.930322098901961 -0.190631032880861 -0.435839209942613 -0.795588351875078 -0.095827355118934 0.550545807547402 0.0928601980940438 0.425560285121668 0.404229454390705 0.842140000818763 0.624975081828423 -0.260892930044793
-0.0200244385856204 -0.820513165079057 0.682676829622593 -0.395425494160969 -0.177387212228496 -0.308427342793904 -0.0719912604307755 0.955543894356117 0.683312611417845 0.680760469540488 -0.915887690191157 0.729908647980541 0.802949193730485 -0.17879594371561
-0.436769603703171 -0.288106615166645 0.288052561387885 0.618979671902489 -0.0060674901157618 0.957079144048039 0.992296237786766 -0.778263343822211 0.975617257792037 0.437303938560188 -0.20155016655894 -0.296466957142111 -0.413845902927686 -0.212920730198733
0.492353353563231 -0.844565974711906 0.236990010374226 0.275408053085208 0.572806617070921 -0.265500094156712 -0.346856132745277 -0.0480332706887275 0.703651705733035 0.863755387433339 -0.859750886334572 0.0281080255857669 -0.489892968683969 -0.886097460315563
0.196628609017935 -0.944850437471177 0.324112230053637 0.591174164504279 -0.959224224986974 0.401120198388118 0.0252757460507564 -0.233235552949831 0.63244807258714 0.817435385224409 -0.399533038379159 0.428221863785759 -0.117969817370176 0.452823237936478
-0.60900459455885 0.467860101412516 0.48863225235045 0.91694070856506 0.999487606533803 0.653740702454001 -0.688863803487737 -0.618452604735736 0.0298709639245645 0.0820268499366938 0.0760330960247666 0.565555454720743 0.0675986966853961 0.00767624933226041
-0.243346189798787 -0.196940342422575 0.0282484056949615 0.69253529887367 0.674552928519901 0.882542300004046 -0.32316263101995 -0.835697946775705 0.700446315021254 -0.126087167137768 0.811305729417596 0.500969743654597 -0.0779300097203813 -0.382781193154398
0.659015063797124 0.936232312550303 -0.656756776876748 -0.381586953762453 -0.126032455374487 -0.842180342757609 -0.2663869897197 -0.527848475196864 0.610110848547425 0.452115995178465 0.0381925103608518 0.343400765193626 -0.835182932670228 0.117819136578124
0.437290687787347 -0.873635636277962 0.391611808789894 -0.270523352342658 0.397599890098441 -0.0871095061404631 0.0168346638777293 -0.61567159160506 -0.460061880655587 0.49496585572185 -0.591621473053005 -0.687718218987342 -0.952970592271537 0.130646359285805
