x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16
-0.942729828853189 -0.460139710526128 -0.853091541534668 0.403715900549723 -0.315895327706385 0.973716167317034 -0.0240039688344404 0.479071698555053 0.729879316427541 0.5365570349255 -0.305838146672177 -0.878410697304062 0.388574827218836 0.961339236236963 0.886640619103564 0.0940194346444332
0.224275964747649 0.303865781240747 -0.22452977717694 -0.812095071127114 0.912345001149079 0.252846901368175 -0.219801741469564 0.938070474768028 0.761850183067872 -0.480265388694534 -0.0958481915146695 0.255696817050484 0.145569390179735 -0.87044236601374 -0.484271321503184 0.0422592609631829
-0.641430428217864 0.654003558784752 -0.189243167781096 -0.862530810255266 0.521244618649798 0.476432284565672 -0.430248422216682 0.7349838832354 0.253523739501543 0.154872770342481 0.322508423855179 -0.502893891893327 0.209388471129787 0.0128866516903507 0.46720935291145 0.970037535641459
-0.192267071024253 0.100981903288048 -0.690201432642352 0.907682616582169 -0.0189282099966658 -0.954027442630759 0.112968511673098 0.915892583965033 0.423639368474687 -0.885465960432921 0.869198267322499 -0.537255538084137 -0.883991473230999 -0.383403482422727 0.705499411954079 0.206821289585641
-0.927249552050635 0.671504403890867 0.217964854954626 0.612123049975053 0.0141947915847414 0.332364295059233 0.634393467186601 0.798387806096871 -0.720884568009496 0.0027302062178205 -0.942865537357866 -0.80952987829005 -0.129967938445334 0.582673903220129 -0.0707510180142709 0.00974651873038956
-0.705355604651704 0.876259551893891 0.425864408310445 -0.357760647654068 0.850169390496594 -0.40492515053018 0.0550718126977154 0.000786326192901532 -0.263317247564119 0.702846609095868 0.681766109016171 0.488956439262256 0.986793398416776 0.310188287686615 -0.625160238310491 0.474801387868792
-0.126521534003114 0.166648911284283 0.928565221393364 -0.668355091171979 -0.827056249215966 0.320985249229125 -0.595691783054208 -0.331279384279187 0.626995485028747 0.306373843991169 -0.626132289229135 0.425239859961148 0.136598385543621 -0.586429956630309 0.338144681906415 -0.0528560481790918
0.131687385106634 -0.268409366872365 -0.187242811640608 0.78897689593854 -0.983753965175274 0.166110374328273 0.509410217528348 0.0121555104464641 -0.767005877270276 0.691775130129681 -0.391322829386627 0.0401301630998205 0.552424564923131 0.997402629492863 0.39591414184004 0.287529660489381
-0.950216391000722 0.366215205320623 0.136382583733212 -0.238916398491565 -0.182939027448738 -0.0181925395473082 0.9232845231377 -0.288243089767784 -0.0901479724269302 -0.533865257019352 0.0837479488707322 0.975970462328551 -0.392727063899656 -0.94453847835437 0.160458002803789 -0.888550330722792
0.258891940253379 -0.419465578598174 0.280384310943482 -0.371620367342694 -0.00212149681610752 -0.000225692019594104 -0.64065527400584 -0.0667243258540111 -0.643080707611953 -0.0907830493171059 -0.697979047125555 0.272419889773737 0.874470622157969 -0.833598666771286 0.740985924248234 -0.999792539501213
-0.931845848660014 0.470063682562759 0.993096751312259 0.0212153277479228 0.509762629649631 -0.330535587079939 0.712004040371103 -0.134745648677926 0.139282321983483 -0.0574399426743912 -0.296702147702308 -0.87131961512976 0.469205159859557 0.354924631609902 0.0639669871603836 0.155252729665517
-0.792657133578905 -0.16809243239346 0.842559298202104 -0.313210963011952 0.452705904299946 0.778905011344614 -0.0377764625767304 0.750310479979962 0.977792907747498 0.790290152239613 0.741063075376005 0.0281700107929646 0.14933669017686 -0.760580798899318 0.318202161387308 -0.0167856612602191
-0.664980488441215 -0.215164510929171 -0.919803336342447 -0.0566958553115546 0.444918230561598 -0.0524183408834505 0.266198367724428 0.234787133270875 -0.87212457925154 0.235897046855389 0.1021516123529 -0.0881624038181326 -0.481699491180334 0.218059685529734 0.64673643402828 0.1296312969469
-0.475234152301564 0.582024319223419 -0.545500697463431 -0.270374608299462 0.191709402568959 -0.504007694663887 0.324349448443099 0.146610786400852 -0.266260833720298 -0.901003342806944 0.350258324532479 0.323123275474209 0.611050376719795 -0.204447564145667 0.04165827681034 -0.434424963273632
0.0482602488827251 -0.85931046130645 -0.889339632842311 -0.0330448426886869 -0.51057353087439 0.0629769685765496 0.992825996781321 0.00792610508651714 -0.766639082250913 0.136072180392221 -0.945067753313051 0.537273549955426 0.579928604374581 0.287727995949535 0.757505894048809 0.0869283231619919
-0.978192172287381 0.9738824025543 0.696526452183316 -0.437025142549537 -0.523952910076914 0.840505977707799 0.686613765903457 0.93709365094066 -0.499993444811553 0.282318643862964 0.0917457609748817 0.428664820555859 0.928930880447733 -0.434203658440965 0.66394291422228 -0.284010863461008
0.304271758554678 0.505566926743195 -0.571729099948425 0.868229535996361 0.822942561475502 0.392803863511508 0.319687282918167 0.548103601525509 0.0281245650308848 0.880215859044984 -0.528788225935859 -0.447603558947594 -0.334961853340938 -0.733482222954917 0.634347644090158 -0.305398975275893
0.936785140538122 -0.324919251454558 -0.706584395631216 0.164787122143753 0.0640098906234199 0.211258202340541 -0.875599022504321 0.842235539210524 -0.187639845049125 -0.400056916464964 0.399806378190406 0.204188667317212 0.985821732125041 -0.971089354370197 0.572826586949959 -0.405585043656611
0.806314974753914 0.207590049676073 0.103319818214368 -0.994337967882166 -0.00392016628364222 -0.854211840963835 0.332842642951146 0.71120790577741 0.971558822470397 -0.554961592633918 -0.180654348303651 -0.687778784805414 0.196865401568211 0.12366121945859 -0.419529516187031 0.408825824440137
-0.0554349287202058 -0.083765038831043 -0.63180524995405 -0.294095810840518 0.710168650557607 -0.909894466526021 0.647065455063275 0.879348158908979 0.903893808004359 0.999656481676357 -0.222505536690733 0.390821054577536 -0.32696763804779 -0.878327323429403 -0.606996568032628 -0.771005152334401
0.0254016861473791 -0.96258233528526 -0.262944389076001 -0.0215700514057243 -0.46401789077674 -0.354734753607481 -0.29142259903092 -0.819787555162184 -0.554786335616081 -0.0378491005697288 0.897156530012289 0.315447476262634 -0.251661267986346 -0.99422607505694 0.929886574569973 -0.515157655894873
0.330243981617095 -0.0698550923108996 -0.370464564053982 0.0852484821650432 0.739668413154868 0.962084178451478 0.70321376848151 0.603221855869197 0.536317186768138 -0.0384572972064779 0.203173410986201 -0.700622796494135 -0.0543651693048014 0.704357744736917 -0.463568426582933 0.553879058088933
0.682691064467799 0.0728928190436273 0.537727325666783 0.203179131274228 0.469349832237785 -0.181264700499596 -0.525482152240584 0.911489976298181 -0.407075851532572 -0.848235954276461 0.516680082058592 -0.240113226228859 -0.330409525591531 -0.119258396751393 -0.966980187415757 -0.39220180733435
-0.291782419557567 0.471093679495243 -0.368579163293616 -0.402199375976197 -0.475608378633624 -0.414850217131025 0.861193185672892 -0.551100348054169 -0.371873284053145 0.0598392803622119 -0.795969502860389 0.800914688302873 0.331002734583308 -0.653712099160039 0.487926800439309 0.129210057155142
0.359853103704372 -0.412409344846819 -0.767296737950237 0.511475486887794 0.463424888892332 -0.819689676129492 -0.265855508146342 -0.441383426928514 0.713858165239944 -0.426410788241774 -0.186836787211796 0.0932280409085797 -0.880216883271787 -0.678948777251353 -0.0244388988779974 -0.876237181891483
0.779610247951641 0.250949134229741 0.592181497923739 -0.40401745006573 -0.507694040879578 -0.622392022057465 -0.325709771665424 0.619320630928123 0.289960107324587 0.421415462740406 -0.111360229639395 0.896849771216803 -0.889824386810506 0.249111547656357 -0.157779518230091 0.589876665867632
-0.40847181822377 -0.520700327064696 0.0674535568278225 -0.684564645531063 -0.773082540425821 0.236415823026036 -0.677034246699623 0.423284830825432 0.102254606415954 0.423565399611834 -0.352713730119431 -0.912976816565206 0.453519848054275 0.811935575118259 -0.537308849178517 -0.788879162862868
0.530279516946321 0.162508392508462 -0.299050774699281 -0.486101619203546 0.348853362329391 0.785115989566839 0.722269879318919 0.0621679181372747 0.536000214390224 -0.359008936590399 0.0347478233663423 -0.400742384045152 -0.385308168885822 0.708818577241618 0.765923172228941 -0.664025521278236
-0.977405755705113 0.326400054106634 0.485361279640929 -0.380067307053832 0.0826527617296962 -0.28911934424832 0.0572622047533513 -0.497881419004552 -0.257739392617223 0.0481668708260985 0.125335108143772 -0.711898616937979 -0.395188461478101 -0.481066844684101 0.158168844529428 -0.361125616093341
-0.37553998558782 -0.392450438824599 -0.309202902112302 -0.944945002365566 0.526278698537208 -0.405510296001448 -0.304274197562481 -0.918497169382608 0.0543763108515123 0.91798239288546 0.611182058696868 0.507656806136074 0.283112640839536 0.418648266857635 -0.452514574914239 -0.458183546154905
0.507800253381865 -0.0741562959208386 0.702540066681831 0.872233071923692 0.983324960540049 0.41361577759526 0.959311335781531 0.573137843836012 -0.178857311351458 0.229567500459525 0.312817587588943 -0.896204697044741 -0.502159037172096 0.214052141709981 -0.998810182519519 -0.107568693976937
-0.952304682463 -0.744909651431662 0.739524987471086 -0.606924820126587 -0.166294696008699 0.747160014831606 -0.561238920116739 -0.822852423916629 0.528177784719301 -0.941544677392085 -0.494697712097113 -0.482122800954385 0.892165388310095 -0.0479629981117614 0.299548038183275 0.795901991119172
0.587118428241374 0.771675475429947 -0.58368025707503 0.0697748454481188 0.935485986010463 0.292746881238272 -0.35180420315126 -0.494765718289127 0.156210755072825 0.545517875448131 0.81930048952534 0.738202122901712 0.925195462520642 0.8104971673197 0.816884262635722 -0.915192956214451
0.0209619043512794 0.379914199667837 -0.510847636913677 -0.618437525545014 -0.58971477248735 -0.563690409857954 0.157442084166105 -0.0625575764158566 0.379713502052473 -0.500010399813618 0.244387676891056 0.475930758833274 0.403765972311667 -0.957071098447195 0.136067391281395 0.915775967638183
0.6271527619056 0.243711887237441 0.733176184471085 -0.317319307005382 0.907932208461716 -0.880372361961054 0.747031867397163 0.507752800285962 0.941665738642769 -0.915147269920271 -0.180019178778311 -0.452239193231071 -0.371446298415685 0.889280630974244 -0.644800890934566 -0.492592281644465
0.869806444684218 0.463203897277417 -0.713700995646068 -0.737459329399862 0.634975311913149 -0.534103190876922 0.155166048682877 -0.578726621091628 -0.615075405002863 0.402700721537694 -0.460390325085755 -0.331235954686563 -0.487658104753791 -0.374851394749712 0.380508550374798 -0.623079934259731
-0.522860412560549 -0.784653595167183 -0.651160710312543 0.934804062299518 -0.245221531329007 -0.793825052615139 -0.197328322080866 0.191716299024119 0.166034719492745 0.993056599455886 0.262457579743786 0.284900007029937 0.111828749995621 -0.33293453756487 -0.658181924412638 -0.658322370949754
-0.280595106316614 -0.394840622291231 0.978862795500027 0.222892151515262 -0.321453493441222 0.262621477576467 -0.749079763767659 0.341511550904543 0.572909688801446 -0.57443665093364 -0.439948440152657 0.82595837566405 -0.320347288299963 0.717871446375939 -0.295825669503392 -0.177972852950188
0.910496006317844 0.672955823435623 -0.284658025668032 -0.758847976941906 -0.292035876783193 0.148819584530429 -0.104895732199657 -0.377196902720752 0.267978484125051 -0.917385992529889 -0.845962053274707 0.0275853927677963 -0.689534601984196 0.12302741655818 -0.975813907912379 0.422200398657296
0.27612925681562 0.487110362806998 0.667674107451894 0.840954635313246 0.511626749307761 -0.191128267530003 0.0766643023707729 -0.237547834452853 -0.133771626234666 0.848074507944839 0.743962741367868 0.632489134617208 -0.618542154598981 -0.759631585244497 0.597089115105628 0.565016037282039
-0.00487919163933836 0.328119925120846 0.423857686973351 0.809223541953979 -0.0665601196260832 -0.91973356117669 0.582552842607547 0.488764945545554 0.0244588830891006 0.439832536120375 0.499824823515955 0.0469422502572707 0.828058921255288 -0.569428946157714 0.93569582209253 0.554418639538053
